BAMid,Approach Vertical,Vertical Jump,3/4 Court sprint  ,4-Way agility,Reaction Shuttle,BAMScore,Wingspan,Reach,Height,Weight,Body Comp,Hand Width,approach_vertical_rank,vertical_jump_rank,reaction_shuttle_rank,bam_score_rank,wingspan_rank,reach_rank,height_rank,weight_rank,body_comp_rank,hand_width_rank,fourway_rank,courtsprint_rank
237,32.0,16.5,3.301,13.814,3.53899999999999,1705.0,77.0,96.0,73.5,176.0,17.8,8.75,4,1,4,2,3,3,3,3,4,3,5,3
1463,28.0,23.5,3.683,12.155,3.241,1844.0,83.0,105.5,80.0,218.2,12.6,9.25,2,3,3,3,4,5,4,5,3,4,3,4
1422,38.5,31.5,3.586,12.393,3.53,1937.0,75.25,95.5,73.0,156.5,4.0,,5,5,4,4,3,3,3,3,2,1,4,4
892,32.0,27.5,3.357,12.242,3.908,1836.0,79.0,97.5,74.5,196.0,9.6,9.5,4,4,5,3,4,3,3,4,3,4,3,3
548,38.0,30.0,3.292,11.36,3.305,2080.0,75.5,95.0,72.0,185.0,7.7,9.0,5,5,3,5,3,3,3,4,2,4,2,3
575,35.0,30.0,3.422,12.5959999999999,3.739,1887.0,78.75,97.5,74.25,164.0,20.6,8.25,4,5,4,3,4,3,3,3,5,3,4,3
414,31.5,26.0,3.842,12.225,3.319,1826.0,77.0,98.5,74.0,160.0,11.5,9.25,3,4,3,3,3,3,3,3,3,4,3,5
1291,22.0,18.5,3.353,11.708,3.488,1797.0,79.0,97.5,72.0,161.0,14.3,8.75,1,1,3,3,4,3,3,3,3,3,3,3
1247,28.5,24.5,3.661,12.687,3.789,1726.0,79.25,101.0,75.5,173.1,10.0,9.0,3,3,5,2,4,4,4,3,3,4,4,4
1445,32.0,24.0,3.327,11.045,3.36899999999999,2004.0,75.0,93.0,69.5,177.5,24.1,8.5,4,3,3,4,3,3,2,3,5,3,2,3
505,39.5,28.5,3.468,11.149,3.218,2080.0,81.0,100.0,76.25,195.8,16.6,10.0,5,4,2,5,4,4,4,4,4,5,2,4
1399,28.5,24.5,3.388,12.088,3.057,1952.0,81.5,105.0,79.0,171.0,14.9,10.25,3,3,2,4,4,5,4,3,3,5,3,3
677,34.0,24.0,3.55,12.498,3.902,1773.0,72.0,91.0,69.5,148.0,12.4,8.0,4,3,5,3,2,2,2,2,3,2,4,4
321,28.5,23.5,3.564,12.453,3.328,1842.0,75.0,99.0,75.0,209.0,22.4,9.0,3,3,3,3,3,4,3,4,5,4,4,4
307,38.0,29.0,3.278,11.972,3.4,2079.0,78.0,96.5,74.0,176.1,8.0,9.0,5,5,3,5,3,3,3,3,2,4,3,3
810,26.0,22.5,3.78,13.332,4.098,1541.0,76.0,100.0,77.0,172.2,15.6,8.5,2,2,5,1,3,4,4,3,4,3,5,4
983,37.5,31.0,3.337,11.934,3.642,1979.0,79.0,94.5,72.5,169.2,20.6,8.75,5,5,4,4,4,3,3,3,5,3,3,3
1144,31.5,24.5,3.5,12.4709999999999,3.481,1865.0,82.5,104.0,79.0,152.0,7.0,9.5,3,3,3,3,4,4,4,2,2,4,4,4
1167,28.0,24.5,3.545,,3.562,1849.0,84.0,104.0,79.5,180.4,15.9,9.5,2,3,4,3,5,4,4,3,4,4,1,4
649,35.5,30.5,3.187,11.4959999999999,3.366,2072.0,78.5,97.0,75.0,171.8,13.9,8.25,5,5,3,5,4,3,3,3,3,3,2,3
1431,32.0,26.5,3.432,12.285,3.336,1933.0,81.75,104.5,80.0,205.0,11.0,9.25,4,4,3,4,4,4,4,4,3,4,4,3
374,36.5,29.5,3.299,11.7659999999999,3.54,2006.0,78.0,95.5,73.0,201.5,26.8,9.0,5,5,4,4,3,3,3,4,5,4,3,3
1519,32.0,25.5,,12.273,3.554,1882.0,79.75,102.0,77.5,199.8,20.8,10.0,4,3,4,3,4,4,4,4,5,5,4,1
732,34.0,27.5,3.688,12.092,3.448,1899.0,80.0,99.0,76.0,183.0,7.0,9.0,4,4,3,4,4,4,4,4,2,4,3,4
405,26.5,25.0,3.519,12.303,3.092,1892.0,77.5,101.5,77.5,185.0,16.5,9.0,2,3,2,4,3,4,4,4,4,4,4,4
785,32.5,26.5,3.424,12.464,3.991,1786.0,81.0,100.5,75.0,187.0,11.4,8.5,4,4,5,3,4,4,3,4,3,3,4,3
1250,37.0,26.5,3.522,12.316,3.498,1917.0,79.5,98.0,73.75,196.4,19.5,9.5,5,4,3,4,4,3,3,4,4,4,4,4
541,33.0,25.0,3.366,11.717,3.26,1988.0,80.25,100.5,77.0,198.3,7.2,10.5,4,3,3,4,4,4,4,4,2,5,3,3
1262,37.0,29.5,,,,2218.0,,,,,,,5,5,1,5,1,1,1,1,1,1,1,1
489,31.0,25.0,3.597,11.714,3.433,2086.0,65.75,52.75,40.25,93.35,5.7,4.875,3,3,3,5,1,1,1,1,2,1,3,4
344,27.0,20.0,3.425,12.235,3.524,1793.0,71.0,92.0,68.0,173.0,23.8,8.0,2,2,4,3,2,2,2,3,5,2,3,3
959,36.5,30.0,3.376,11.751,3.601,1983.0,76.25,97.5,72.0,182.0,10.3,9.0,5,5,4,4,3,3,3,4,3,4,3,3
402,28.0,25.5,3.598,11.953,3.83399999999999,1776.0,76.0,96.5,72.5,157.6,15.5,8.25,2,3,5,3,3,3,3,3,4,3,3,4
453,35.5,29.0,3.748,12.024,3.217,1949.0,77.5,94.0,76.5,192.2,5.1,9.5,5,5,2,4,3,3,4,4,2,4,3,4
342,30.0,23.0,3.643,12.805,3.586,1771.0,78.0,96.5,73.0,209.6,25.0,9.5,3,3,4,3,3,3,3,5,5,4,4,4
1027,34.0,28.0,3.24,11.782,3.22,2044.0,75.0,97.5,76.0,173.0,11.7,8.75,4,4,2,5,3,3,4,3,3,3,3,3
934,33.5,26.5,3.198,11.602,3.596,1980.0,75.5,94.0,72.0,179.1,18.7,8.75,4,4,4,4,3,3,3,3,4,3,3,3
556,27.0,25.0,3.487,12.373,3.764,1776.0,72.0,92.0,70.5,170.1,21.2,8.25,2,3,4,3,2,2,3,3,5,3,4,4
1474,32.0,24.0,3.198,12.677,3.52399999999999,2088.0,79.5,101.0,73.5,110.85,21.4,8.75,4,3,4,5,4,4,3,1,5,3,4,3
943,22.5,21.5,3.395,12.168,3.396,1815.0,80.5,100.5,76.5,185.7,17.0,9.0,1,2,3,3,4,4,4,4,4,4,3,3
614,27.0,23.5,3.801,13.1559999999999,3.935,1608.0,89.0,112.0,83.0,240.3,32.0,9.5,2,3,5,1,5,5,5,5,5,4,5,4
850,32.5,24.0,3.863,12.181,3.347,1830.0,79.75,99.0,75.0,167.5,16.6,10.0,4,3,3,3,4,4,3,3,4,5,3,5
1301,36.5,28.5,,,,2192.0,,,,,,,5,4,1,5,1,1,1,1,1,1,1,1
491,34.0,30.0,3.537,11.069,3.306,2035.0,78.5,99.0,79.0,194.5,6.8,9.0,4,5,3,5,4,4,4,4,2,4,2,4
883,,24.5,3.414,12.045,3.21,1922.0,74.5,95.0,72.5,138.8,11.3,8.0,1,3,2,4,3,3,3,2,3,2,3,3
720,29.0,26.0,3.389,12.8,3.668,1822.0,76.5,95.5,73.5,174.5,13.7,8.0,3,4,4,3,3,3,3,3,3,2,4,3
1187,31.5,21.5,3.404,13.029,4.105,1667.0,76.0,96.0,73.75,176.6,22.6,8.5,3,2,5,2,3,3,3,3,5,3,5,3
805,31.5,24.0,3.3,12.52,3.47899999999999,1895.0,74.0,92.0,69.5,151.6,15.1,8.75,3,3,3,4,3,2,2,2,4,3,4,3
1439,38.0,30.5,3.165,10.5979999999999,3.136,2195.0,81.5,100.0,74.0,185.0,21.6,9.25,5,5,2,5,4,4,3,4,5,4,1,3
1330,34.5,24.0,3.418,13.104,3.596,1840.0,85.25,107.5,80.0,193.2,8.5,9.5,4,3,4,3,5,5,4,4,2,4,5,3
1454,27.5,23.0,3.602,13.4609999999999,3.70399999999999,1687.0,83.0,107.5,81.25,217.0,12.8,8.75,2,3,4,2,4,5,5,5,3,3,5,4
800,30.5,25.0,3.425,11.689,3.551,1908.0,74.75,93.5,70.5,161.8,10.4,8.5,3,3,4,4,3,3,3,3,3,3,3,3
612,40.0,26.5,3.313,12.032,3.53899999999999,1986.0,80.0,100.5,75.5,173.0,18.0,8.75,5,4,4,4,4,4,4,3,4,3,3,3
539,32.0,24.5,3.38,13.184,3.61,1823.0,76.0,94.5,71.5,205.0,9.5,9.0,4,3,4,3,3,3,3,4,3,4,5,3
781,36.0,28.0,3.388,11.219,3.40199999999999,2034.0,72.0,92.0,70.0,159.4,8.0,8.25,5,4,3,5,2,2,3,3,2,3,2,3
1411,31.5,27.5,3.576,12.505,3.875,1781.0,82.0,102.0,76.0,176.8,21.4,9.25,3,4,5,3,4,4,4,3,5,4,4,4
220,34.0,27.5,3.325,11.777,3.68,1941.0,78.0,97.5,72.5,166.0,8.4,8.5,4,4,4,4,3,3,3,3,2,3,3,3
875,31.5,26.5,3.719,12.987,3.586,1785.0,85.0,105.0,80.5,183.3,7.1,10.25,3,4,4,3,5,5,5,4,2,5,5,4
961,31.5,24.5,3.451,11.797,3.753,1854.0,75.5,95.5,71.5,143.4,16.3,8.75,3,3,4,3,3,3,3,2,4,3,3,3
723,33.5,27.5,3.256,10.927,3.387,2062.0,78.0,97.0,74.0,160.2,11.8,8.75,4,4,3,5,3,3,3,3,3,3,2,3
786,37.5,29.5,3.107,11.534,3.655,2039.0,80.0,98.0,75.0,179.2,17.7,9.5,5,5,4,5,4,3,3,3,4,4,2,2
1343,31.5,25.0,3.396,12.005,3.491,1910.0,76.0,99.5,76.0,208.0,11.7,8.5,3,3,3,4,3,4,4,4,3,3,3,3
1121,32.5,23.0,3.367,11.8,3.421,1932.0,73.0,94.5,71.5,166.0,19.9,8.0,4,3,3,4,3,3,3,3,4,2,3,3
634,31.0,27.0,3.416,13.053,3.494,1855.0,83.0,106.5,80.0,171.0,8.5,9.0,3,4,3,3,4,5,4,3,2,4,5,3
331,26.0,23.5,3.475,13.148,3.591,1746.0,83.0,107.5,80.5,261.4,18.7,9.0,2,3,4,2,4,5,5,5,4,4,5,4
1360,30.0,25.5,3.346,11.35,3.367,1976.0,77.0,99.0,76.0,181.2,21.6,8.5,3,3,3,4,3,4,4,4,5,3,2,3
987,34.0,30.0,3.239,11.9,3.492,2007.0,80.5,98.5,76.0,214.2,22.4,8.75,4,5,3,4,4,3,4,5,5,3,3,3
792,,,3.396,10.886,3.98199999999999,1760.0,71.0,91.5,71.25,150.0,12.3,8.5,1,1,5,3,2,2,3,2,3,3,1,3
1215,30.5,23.5,,,,1990.0,,,,,,,3,3,1,4,1,1,1,1,1,1,1,1
1281,,,3.22,10.964,3.449,2003.0,76.0,97.0,73.25,179.7,18.6,8.25,1,1,3,4,3,3,3,3,4,3,2,3
1285,32.5,25.0,3.71,12.198,3.401,1874.0,75.5,95.5,73.5,152.6,11.3,9.5,4,3,3,3,3,3,3,3,3,4,3,4
1195,32.0,23.5,3.386,11.889,3.517,1910.0,76.25,96.5,71.5,183.4,13.1,8.5,4,3,4,4,3,3,3,4,3,3,3,3
249,34.5,25.5,3.328,13.954,4.126,1676.0,81.75,100.5,75.0,172.5,17.5,9.0,4,3,5,2,4,4,3,3,4,4,5,3
1189,28.5,23.0,3.409,12.69,3.565,1813.0,78.5,102.5,76.5,171.0,17.7,9.0,3,3,4,3,4,4,4,3,4,4,4,3
296,,,3.328,12.277,3.855,1687.0,,,,,,,1,1,5,2,1,1,1,1,1,1,4,3
369,31.0,25.5,3.521,12.032,3.435,1898.0,75.5,100.0,76.25,179.6,6.3,8.5,3,3,3,4,3,4,4,3,2,3,3,4
234,34.0,29.5,,,,2180.0,,,,,,,4,5,1,5,1,1,1,1,1,1,1,1
718,28.0,25.5,3.385,12.109,3.383,1899.0,81.5,106.5,79.5,202.0,22.1,9.75,2,3,3,4,4,5,4,4,5,5,3,3
990,32.5,25.5,3.413,12.492,3.75,1833.0,81.0,104.0,77.0,225.0,24.6,9.75,4,3,4,3,4,4,4,5,5,5,4,3
384,30.5,24.0,3.424,12.886,3.43,1853.0,82.5,103.5,77.25,185.8,9.1,9.0,3,3,3,3,4,4,4,4,3,4,4,3
1457,36.0,29.0,3.48,12.354,4.081,1801.0,81.0,101.5,75.5,172.2,16.6,9.25,5,5,5,3,4,4,4,3,4,4,4,4
1240,32.0,27.0,3.142,,3.187,2092.0,75.0,94.0,72.5,147.8,11.9,8.5,4,4,2,5,3,3,3,2,3,3,1,3
275,38.0,32.5,3.405,13.129,4.226,1779.0,82.0,101.0,77.0,205.5,26.0,9.0,5,5,5,3,4,4,4,4,5,4,5,3
1164,31.0,26.5,3.409,11.83,3.194,1976.0,72.5,95.0,73.0,170.0,6.2,8.0,3,4,2,4,2,3,3,3,2,2,3,3
986,35.5,30.5,3.171,12.077,3.207,2068.0,78.0,101.0,76.5,187.0,20.5,9.5,5,5,2,5,3,4,4,4,5,4,3,3
979,42.0,34.5,3.165,11.269,3.325,2159.0,76.5,96.0,72.5,155.6,14.3,9.0,5,5,3,5,3,3,3,3,3,4,2,3
746,31.5,25.5,3.388,11.5,3.336,1976.0,78.0,100.5,75.75,168.0,6.9,9.5,3,3,3,4,3,4,4,3,2,4,2,3
579,,23.0,3.702,13.133,3.813,1604.0,81.0,99.5,73.0,217.4,30.3,9.5,1,3,5,1,4,4,3,5,5,4,5,4
527,32.0,26.0,3.387,11.542,3.548,1945.0,74.0,94.0,73.0,189.0,17.4,8.75,4,4,4,4,3,3,3,4,4,3,2,3
1326,,25.0,3.424,13.9,3.589,1691.0,78.0,98.5,73.75,200.4,11.4,9.0,1,3,4,2,3,3,3,4,3,4,5,3
815,,28.5,3.213,11.681,3.568,1955.0,80.5,100.5,76.0,184.0,6.7,8.75,1,4,4,4,4,4,4,4,2,3,3,3
655,28.5,24.5,3.606,11.78,3.825,1794.0,79.25,102.5,79.25,216.7,13.3,8.0,3,3,5,3,4,4,4,5,3,2,3,4
1444,31.0,25.0,3.584,12.924,3.567,1799.0,79.0,102.0,77.0,186.0,16.9,10.0,3,3,4,3,4,4,4,4,4,5,5,4
1462,37.0,26.0,3.402,12.737,3.367,1934.0,98.25,95.0,72.75,165.1,7.2,9.25,5,4,3,4,5,3,3,3,2,4,4,3
705,,,3.308,11.859,3.988,1677.0,85.5,105.0,77.5,183.0,21.5,9.25,1,1,5,2,5,5,4,4,5,4,3,3
825,33.0,26.5,3.638,12.314,3.483,1874.0,76.0,95.5,73.75,181.7,10.5,8.25,4,4,3,3,3,3,3,4,3,3,4,4
320,31.0,24.5,3.787,12.262,3.763,1751.0,72.0,95.5,74.0,135.9,4.0,8.0,3,3,4,2,2,3,3,2,2,2,4,4
639,35.5,30.0,3.316,12.165,3.793,1919.0,85.0,107.0,81.0,207.6,17.4,9.75,5,5,5,4,5,5,5,4,4,5,3,3
1243,33.5,26.5,3.368,11.584,3.006,2049.0,76.5,99.0,75.0,176.2,14.1,8.5,4,4,2,5,3,4,3,3,3,3,3,3
1311,31.0,27.0,3.365,12.188,3.388,1935.0,75.0,98.0,73.5,160.0,15.2,9.0,3,4,3,4,3,3,3,3,4,4,3,3
525,,,3.406,11.4709999999999,3.609,1842.0,81.5,102.5,76.5,199.0,20.0,8.75,1,1,4,3,4,4,4,4,4,3,2,3
368,31.5,24.5,3.267,11.443,3.45,1973.0,70.5,90.5,70.5,148.5,15.9,9.0,3,3,3,4,2,2,3,2,4,4,2,3
1085,31.0,26.0,3.592,12.722,3.647,1806.0,81.0,102.5,77.5,154.5,4.0,8.0,3,4,4,3,4,4,4,3,2,2,4,4
782,33.0,24.5,3.386,12.51,3.287,1929.0,71.5,93.5,71.25,146.4,6.7,8.5,4,3,3,4,2,3,3,2,2,3,4,3
340,31.5,25.0,,11.33,3.361,1985.0,79.75,104.5,80.0,191.6,9.4,9.0,3,3,3,4,4,4,4,4,3,4,2,1
1458,31.0,25.0,3.382,11.8159999999999,3.488,1926.0,71.5,93.0,69.5,154.8,11.7,8.25,3,3,3,4,2,3,2,3,3,3,3,3
1114,25.0,20.0,3.425,12.068,4.018,1675.0,77.5,98.5,74.0,207.6,17.4,9.25,2,2,5,2,3,3,3,4,4,4,3,3
1021,,27.5,3.376,12.635,3.838,1760.0,77.5,99.0,76.0,180.2,6.8,8.7,1,4,5,3,3,4,4,3,2,3,4,3
1079,30.5,25.5,3.305,11.991,3.106,1989.0,71.0,90.5,67.5,147.0,14.0,8.75,3,3,2,4,2,2,2,2,3,3,3,3
1382,33.0,26.0,3.368,11.305,3.365,2003.0,81.0,101.0,74.0,178.0,19.9,9.25,4,4,3,4,4,4,3,3,4,4,2,3
1365,30.5,24.0,3.419,11.754,3.538,1900.0,80.0,99.0,74.5,160.3,10.7,8.5,3,3,4,4,4,4,3,3,3,3,3,3
222,35.0,26.5,3.508,12.459,3.314,1935.0,79.0,97.0,75.0,177.2,21.7,9.0,4,4,3,4,4,3,3,3,5,4,4,4
859,33.0,29.0,3.541,12.487,3.359,1918.0,81.5,105.0,80.0,213.0,18.0,9.25,4,5,3,4,4,5,4,5,4,4,4,4
262,,28.0,3.55,12.2259999999999,3.41,1870.0,82.0,101.5,77.0,179.6,16.5,9.5,1,4,3,3,4,4,4,3,4,4,3,4
700,36.5,28.0,3.386,11.931,3.43399999999999,1988.0,81.5,99.0,75.0,178.0,8.25,9.0,5,4,3,4,4,4,3,3,2,4,3,3
1491,36.0,27.5,3.365,12.459,3.452,1952.0,79.0,96.5,76.0,190.0,21.9,8.5,5,4,3,4,4,3,4,4,5,3,4,3
790,32.5,27.0,3.256,11.026,3.304,2056.0,74.5,93.5,72.0,159.7,13.5,8.25,4,4,3,5,3,3,3,3,3,3,2,3
1361,35.0,25.5,3.475,11.878,3.73,1886.0,76.0,97.0,75.5,157.6,11.6,8.25,4,3,4,3,3,3,4,3,3,3,3,4
854,30.0,25.5,3.756,11.878,3.153,1886.0,77.5,99.0,74.5,190.4,9.4,9.5,3,3,2,3,3,4,3,4,3,4,3,4
1437,29.0,,3.388,12.869,3.855,1701.0,78.5,97.0,72.0,172.4,10.1,9.0,3,1,5,2,4,3,3,3,3,4,4,3
246,,24.0,3.826,13.581,3.668,1585.0,82.75,105.0,81.0,214.0,15.2,9.0,1,3,4,1,4,5,5,5,4,4,5,5
238,31.0,25.5,3.608,12.771,3.468,1831.0,80.0,101.5,77.0,207.0,11.0,9.5,3,3,3,3,4,4,4,4,3,4,4,4
948,28.0,24.5,3.506,12.487,3.837,1748.0,77.0,98.5,74.5,191.0,22.4,9.25,2,3,5,2,3,3,3,4,5,4,4,4
330,32.0,25.5,3.318,12.403,3.503,1908.0,82.0,104.5,78.5,218.0,23.1,9.5,4,3,3,4,4,4,4,5,5,4,4,3
444,36.5,29.0,3.171,11.528,3.289,2083.0,82.5,103.0,77.25,215.0,12.7,9.0,5,5,3,5,4,4,4,5,3,4,2,3
849,35.5,27.0,,,,2152.0,,,,,,,5,4,1,5,1,1,1,1,1,1,1,1
1173,30.0,23.0,3.664,12.486,3.471,1809.0,75.0,95.5,73.5,146.2,6.9,8.5,3,3,3,3,3,3,3,2,2,3,4,4
1406,29.0,25.0,3.371,12.756,3.403,1865.0,75.0,97.0,73.5,191.0,22.8,9.0,3,3,3,3,3,3,3,4,5,4,4,3
820,34.5,,3.284,11.204,3.376,2030.0,74.5,92.0,70.0,149.0,14.2,8.25,4,1,3,5,3,2,3,2,3,3,2,3
572,31.5,27.5,3.409,11.321,3.59899999999999,1952.0,73.5,91.5,70.0,154.0,18.3,8.25,3,4,4,4,3,2,3,3,4,3,2,3
1440,32.0,25.5,3.321,12.722,3.068,1961.0,79.0,107.0,80.0,189.0,18.5,10.25,4,3,2,4,4,5,4,4,4,5,4,3
336,,,3.465,12.445,3.548,1748.0,80.0,103.0,82.0,199.1,24.2,8.5,1,1,4,2,4,4,5,4,5,3,4,3
768,31.5,26.5,3.348,12.782,3.5,1885.0,82.0,105.0,77.0,178.0,20.4,8.0,3,4,3,3,4,5,4,3,5,2,4,3
487,32.0,26.0,3.32,13.5659999999999,3.798,1772.0,71.0,90.0,68.0,148.0,17.2,8.0,4,4,5,3,2,2,2,2,4,2,5,3
310,34.5,25.0,3.218,11.42,3.458,2009.0,75.0,95.5,74.0,159.0,13.5,8.5,4,3,3,4,3,3,3,3,3,3,2,3
281,30.5,24.5,,11.67,3.518,1910.0,83.0,107.5,80.5,190.6,11.5,9.75,3,3,4,4,4,5,5,4,3,5,3,1
1128,28.0,24.0,3.516,14.3,3.485,1699.0,73.5,93.0,72.0,168.5,20.8,8.0,2,3,3,2,3,3,3,3,5,2,5,4
966,34.0,30.0,3.345,12.362,3.383,1980.0,78.0,100.0,77.0,182.5,19.8,8.75,4,5,3,4,3,4,4,4,4,3,4,3
1033,23.5,20.5,3.424,14.1109999999999,4.171,1507.0,76.5,98.0,74.75,188.6,9.4,8.5,1,2,5,1,3,3,3,4,3,3,5,3
737,29.5,25.5,,,,2010.0,,,,,,,3,3,1,4,1,1,1,1,1,1,1,1
1455,34.0,29.0,3.678,11.837,3.235,2095.0,149.0,77.5,77.5,198.5,7.6,9.25,4,5,3,5,5,1,4,4,2,4,3,4
1218,32.0,24.0,3.335,12.963,3.705,2007.0,72.0,7.5,70.0,154.6,4.9,8.0,4,3,4,4,2,1,3,3,2,2,5,3
309,28.5,22.0,3.972,13.996,3.555,1559.0,81.5,108.0,81.5,212.0,24.0,9.25,3,2,4,1,4,5,5,5,5,4,5,5
261,33.5,28.0,3.372,12.123,3.344,1973.0,77.0,100.0,76.0,188.0,18.8,8.0,4,4,3,4,3,4,4,4,4,2,3,3
1304,37.5,29.5,3.485,12.3929999999999,3.695,1905.0,76.0,96.0,73.0,163.9,14.9,8.25,5,5,4,4,3,3,3,3,3,3,4,4
1497,34.5,26.5,3.388,13.299,3.333,1901.0,80.5,100.5,74.25,195.0,13.5,9.25,4,4,3,4,4,4,3,4,3,4,5,3
1117,28.5,23.5,3.548,11.772,4.02,1738.0,80.0,102.0,79.5,198.2,18.5,9.0,3,3,5,2,4,4,4,4,4,4,3,4
1500,30.5,24.0,3.443,11.634,3.609,1888.0,77.5,97.5,76.0,154.7,12.0,8.0,3,3,4,3,3,3,4,3,3,2,3,3
669,31.0,25.5,3.473,11.683,3.29,1947.0,72.5,93.0,70.0,172.0,9.5,8.25,3,3,3,4,2,3,3,3,3,3,3,4
210,30.0,25.0,3.404,12.692,3.402,1876.0,77.75,96.0,71.0,170.0,17.3,9.25,3,3,3,3,3,3,3,3,4,4,4,3
341,31.5,27.0,3.588,12.51,3.438,1872.0,81.25,105.0,79.5,202.6,8.2,9.0,3,4,3,3,4,5,4,4,2,4,4,4
441,35.5,32.0,3.319,12.155,3.48,1997.0,83.0,104.5,77.0,161.5,9.8,9.25,5,5,3,4,4,4,4,3,3,4,3,3
397,32.0,27.5,3.372,12.636,,1946.0,78.25,97.0,72.5,166.5,20.2,8.5,4,4,1,4,4,3,3,3,4,3,4,3
472,33.5,28.0,3.458,11.761,3.393,1974.0,82.5,103.0,77.0,215.4,21.4,9.25,4,4,3,4,4,4,4,5,5,4,3,3
302,38.5,32.0,3.065,10.794,3.346,2179.0,75.0,93.5,72.0,161.6,11.7,8.5,5,5,3,5,3,3,3,3,3,3,1,2
928,29.0,23.0,3.282,13.081,3.497,1831.0,77.0,102.0,77.5,175.0,15.0,8.75,3,3,3,3,3,4,4,3,4,3,5,3
270,33.0,24.5,3.325,11.244,3.203,2029.0,74.0,92.0,70.5,164.4,17.1,8.25,4,3,2,5,3,2,3,3,4,3,2,3
497,30.5,25.0,3.415,11.716,3.099,1981.0,72.5,92.0,70.0,122.0,6.4,8.5,3,3,2,4,2,2,3,1,2,3,3,3
437,25.0,21.0,3.757,14.775,3.448,1571.0,77.5,96.0,73.5,143.8,19.3,8.0,2,2,3,1,3,3,3,2,4,2,5,4
356,36.0,31.5,3.358,12.034,3.212,2043.0,75.75,94.0,73.5,169.4,7.9,8.5,5,5,2,5,3,3,3,3,2,3,3,3
659,27.5,22.5,,,,1892.0,,,,,,,2,2,1,4,1,1,1,1,1,1,1,1
208,33.0,28.0,3.361,11.702,3.083,2038.0,76.0,97.5,74.5,182.0,7.9,8.5,4,4,2,5,3,3,3,4,2,3,3,3
436,31.0,24.5,6.313,12.2229999999999,3.528,1537.0,83.5,106.5,79.0,205.0,22.1,9.5,3,3,4,1,5,5,4,4,5,4,3,5
1139,30.5,24.5,3.369,12.861,3.442,1862.0,82.5,104.5,77.0,180.8,13.9,9.25,3,3,3,3,4,4,4,4,3,4,4,3
1453,26.0,22.5,3.764,12.635,3.71199999999999,1684.0,81.0,102.0,78.0,214.0,29.3,9.25,2,2,4,2,4,4,4,5,5,4,4,4
666,30.0,23.5,3.653,12.048,3.716,1789.0,76.5,98.0,74.0,168.6,13.7,8.5,3,3,4,3,3,3,3,3,3,3,3,4
511,35.5,25.5,3.401,12.0,3.598,1922.0,71.0,88.5,67.0,150.0,20.7,7.5,5,3,4,4,2,2,2,2,5,1,3,3
419,29.5,27.0,3.797,,3.573,1820.0,81.0,101.0,76.5,208.2,24.4,8.5,3,4,4,3,4,4,4,4,5,3,1,4
993,36.0,29.0,3.083,12.276,3.437,2034.0,79.0,99.5,76.0,183.0,7.0,9.5,5,5,3,5,4,4,4,4,2,4,4,2
1470,32.0,25.0,3.669,12.299,3.486,1848.0,75.0,95.5,74.75,184.3,8.6,9.0,4,3,3,3,3,3,3,4,2,4,4,4
813,23.5,18.0,4.06,13.835,3.484,1511.0,78.0,97.0,73.5,242.4,21.7,8.25,1,1,3,1,3,3,3,5,5,3,5,5
1213,32.0,24.5,3.556,12.536,3.192,1901.0,79.0,101.0,76.5,179.5,7.2,9.0,4,3,2,4,4,4,4,3,2,4,4,4
1061,29.0,,3.338,11.363,3.804,1839.0,76.5,95.5,71.5,155.6,16.0,8.5,3,1,5,3,3,3,3,3,4,3,2,3
721,32.0,25.0,3.388,12.338,3.558,1888.0,81.0,102.5,74.25,170.6,7.5,9.0,4,3,4,3,4,4,3,3,2,4,4,3
1083,33.5,30.0,3.519,12.142,3.909,1840.0,85.0,104.5,78.0,202.7,15.7,9.25,4,5,5,3,5,4,4,4,4,4,3,4
1520,35.0,27.5,3.401,11.992,3.243,1998.0,74.0,94.5,71.5,168.0,14.6,9.0,4,4,3,4,3,3,3,3,3,4,3,3
392,34.5,30.5,3.424,11.813,3.337,2007.0,83.0,104.5,79.5,200.0,18.3,10.0,4,5,3,4,4,4,4,4,4,5,3,3
